iter	Passed	Remaining
8081	105881	156136
8082	105894	156123
8083	105907	156109
8084	105920	156096
8085	105932	156082
8086	105945	156068
8087	105958	156055
8088	105971	156042
8089	105983	156027
8090	105996	156014
8091	106008	156000
8092	106021	155986
8093	106034	155973
8094	106047	155960
8095	106060	155947
8096	106073	155933
8097	106086	155920
8098	106099	155907
8099	106114	155896
8100	106128	155884
8101	106141	155872
8102	106154	155858
8103	106167	155844
8104	106180	155831
8105	106193	155817
8106	106205	155804
8107	106218	155790
8108	106232	155778
8109	106245	155765
8110	106259	155753
8111	106272	155741
8112	106285	155727
8113	106298	155714
8114	106311	155701
8115	106325	155689
8116	106338	155675
8117	106351	155663
8118	106364	155649
8119	106377	155635
8120	106390	155623
8121	106404	155610
8122	106418	155598
8123	106430	155584
8124	106443	155571
8125	106456	155558
8126	106469	155544
8127	106482	155530
8128	106495	155517
8129	106508	155504
8130	106521	155492
8131	106534	155478
8132	106547	155465
8133	106561	155453
8134	106574	155440
8135	106587	155427
8136	106600	155414
8137	106613	155400
8138	106626	155387
8139	106640	155374
8140	106653	155361
8141	106666	155348
8142	106679	155335
8143	106692	155323
8144	106706	155310
8145	106720	155298
8146	106734	155286
8147	106747	155273
8148	106760	155260
8149	106773	155247
8150	106786	155234
8151	106800	155222
8152	106814	155210
8153	106828	155198
8154	106841	155185
8155	106854	155172
8156	106867	155159
8157	106881	155146
8158	106894	155134
8159	106908	155121
8160	106921	155109
8161	106934	155096
8162	106948	155084
8163	106962	155071
8164	106975	155059
8165	106989	155046
8166	107002	155033
8167	107015	155020
8168	107028	155007
8169	107042	154995
8170	107055	154982
8171	107068	154969
8172	107081	154955
8173	107094	154942
8174	107108	154929
8175	107121	154917
8176	107134	154903
8177	107147	154891
8178	107160	154878
8179	107174	154865
8180	107186	154851
8181	107200	154839
8182	107213	154826
8183	107227	154814
8184	107240	154801
8185	107253	154787
8186	107266	154774
8187	107280	154762
8188	107293	154748
8189	107306	154736
8190	107320	154724
8191	107334	154712
8192	107352	154706
8193	107366	154694
8194	107380	154682
8195	107393	154669
8196	107406	154656
8197	107419	154642
8198	107432	154630
8199	107446	154618
8200	107460	154605
8201	107473	154592
8202	107486	154579
8203	107499	154566
8204	107513	154554
8205	107526	154541
8206	107540	154529
8207	107553	154517
8208	107566	154503
8209	107580	154491
8210	107593	154478
8211	107608	154467
8212	107622	154455
8213	107636	154444
8214	107649	154431
8215	107663	154418
8216	107676	154406
8217	107690	154393
8218	107704	154381
8219	107717	154368
8220	107730	154355
8221	107743	154342
8222	107756	154329
8223	107771	154318
8224	107784	154305
8225	107797	154292
8226	107811	154279
8227	107824	154266
8228	107837	154254
8229	107850	154241
8230	107863	154227
8231	107876	154213
8232	107888	154199
8233	107901	154186
8234	107914	154172
8235	107927	154159
8236	107940	154146
8237	107953	154133
8238	107967	154121
8239	107979	154106
8240	107992	154092
8241	108004	154078
8242	108017	154064
8243	108030	154052
8244	108042	154037
8245	108054	154023
8246	108067	154009
8247	108080	153996
8248	108094	153984
8249	108106	153969
8250	108119	153956
8251	108133	153944
8252	108146	153931
8253	108160	153919
8254	108174	153907
8255	108186	153893
8256	108199	153880
8257	108212	153867
8258	108225	153853
8259	108238	153840
8260	108252	153828
8261	108265	153814
8262	108278	153801
8263	108291	153788
8264	108304	153775
8265	108317	153761
8266	108330	153749
8267	108344	153736
8268	108358	153724
8269	108370	153710
8270	108383	153696
8271	108395	153683
8272	108408	153669
8273	108421	153656
8274	108434	153642
8275	108446	153628
8276	108458	153613
8277	108471	153600
8278	108484	153586
8279	108497	153574
8280	108511	153561
8281	108524	153548
8282	108538	153536
8283	108550	153522
8284	108563	153509
8285	108576	153495
8286	108589	153482
8287	108602	153468
8288	108614	153455
8289	108627	153441
8290	108640	153427
8291	108652	153413
8292	108664	153399
8293	108676	153384
8294	108690	153371
8295	108702	153357
8296	108714	153343
8297	108727	153330
8298	108743	153320
8299	108755	153305
8300	108767	153291
8301	108780	153277
8302	108792	153263
8303	108805	153249
8304	108818	153236
8305	108831	153223
8306	108844	153209
8307	108856	153196
8308	108869	153182
8309	108882	153168
8310	108894	153154
8311	108907	153140
8312	108920	153127
8313	108933	153114
8314	108946	153101
8315	108958	153087
8316	108970	153072
8317	108983	153059
8318	108996	153045
8319	109008	153031
8320	109021	153017
8321	109033	153003
8322	109046	152989
8323	109058	152975
8324	109071	152962
8325	109084	152948
8326	109097	152935
8327	109109	152921
8328	109122	152908
8329	109136	152895
8330	109149	152883
8331	109163	152870
8332	109176	152858
8333	109189	152844
8334	109203	152832
8335	109215	152817
8336	109228	152804
8337	109242	152792
8338	109255	152778
8339	109268	152766
8340	109281	152752
8341	109295	152740
8342	109308	152727
8343	109321	152714
8344	109334	152701
8345	109347	152688
8346	109360	152674
8347	109373	152661
8348	109386	152648
8349	109399	152635
8350	109412	152621
8351	109425	152608
8352	109438	152595
8353	109451	152582
8354	109464	152568
8355	109477	152556
8356	109492	152545
8357	109505	152531
8358	109519	152519
8359	109531	152506
8360	109545	152493
8361	109558	152480
8362	109571	152467
8363	109584	152454
8364	109597	152441
8365	109611	152428
8366	109624	152415
8367	109637	152402
8368	109650	152389
8369	109663	152376
8370	109676	152362
8371	109689	152349
8372	109702	152336
8373	109715	152322
8374	109728	152309
8375	109741	152296
8376	109754	152282
8377	109766	152269
8378	109780	152257
8379	109793	152243
8380	109805	152229
8381	109818	152216
8382	109833	152204
8383	109845	152190
8384	109859	152178
8385	109871	152164
8386	109886	152153
8387	109899	152140
8388	109913	152128
8389	109930	152121
8390	109945	152110
8391	109960	152099
8392	109974	152087
8393	109987	152075
8394	110000	152060
8395	110013	152047
8396	110029	152038
8397	110042	152025
8398	110055	152012
8399	110068	151998
8400	110080	151985
8401	110094	151973
8402	110107	151959
8403	110120	151945
8404	110134	151933
8405	110146	151920
8406	110159	151907
8407	110172	151893
8408	110185	151880
8409	110197	151866
8410	110210	151852
8411	110223	151839
8412	110236	151826
8413	110249	151812
8414	110263	151800
8415	110276	151787
8416	110288	151772
8417	110301	151759
8418	110314	151746
8419	110327	151733
8420	110340	151720
8421	110353	151706
8422	110366	151692
8423	110378	151679
8424	110391	151666
8425	110404	151652
8426	110417	151638
8427	110430	151625
8428	110443	151612
8429	110456	151599
8430	110468	151585
8431	110482	151572
8432	110495	151559
8433	110508	151546
8434	110520	151532
8435	110533	151518
8436	110545	151504
8437	110558	151490
8438	110570	151476
8439	110583	151463
8440	110596	151449
8441	110609	151436
8442	110621	151422
8443	110634	151408
8444	110647	151394
8445	110659	151380
8446	110672	151367
8447	110685	151353
8448	110701	151345
8449	110714	151331
8450	110726	151317
8451	110738	151302
8452	110751	151289
8453	110763	151275
8454	110776	151260
8455	110788	151246
8456	110801	151233
8457	110814	151220
8458	110828	151208
8459	110841	151194
8460	110853	151180
8461	110867	151168
8462	110880	151154
8463	110892	151140
8464	110904	151126
8465	110917	151113
8466	110930	151099
8467	110943	151085
8468	110955	151071
8469	110967	151057
8470	110980	151044
8471	110993	151030
8472	111005	151016
8473	111018	151003
8474	111031	150990
8475	111044	150976
8476	111056	150962
8477	111069	150948
8478	111082	150934
8479	111094	150920
8480	111107	150907
8481	111120	150894
8482	111134	150882
8483	111147	150869
8484	111160	150856
8485	111174	150843
8486	111187	150830
8487	111200	150817
8488	111213	150804
8489	111226	150791
8490	111240	150779
8491	111253	150766
8492	111267	150753
8493	111280	150740
8494	111293	150728
8495	111307	150716
8496	111321	150703
8497	111334	150690
8498	111348	150678
8499	111361	150665
8500	111374	150652
8501	111387	150639
8502	111400	150626
8503	111414	150613
8504	111427	150600
8505	111440	150586
8506	111452	150573
8507	111468	150563
8508	111481	150549
8509	111494	150536
8510	111507	150523
8511	111519	150509
8512	111532	150496
8513	111545	150482
8514	111558	150469
8515	111570	150454
8516	111582	150440
8517	111594	150425
8518	111606	150411
8519	111619	150397
8520	111631	150383
8521	111643	150369
8522	111656	150355
8523	111668	150340
8524	111680	150327
8525	111693	150312
8526	111705	150298
8527	111717	150284
8528	111730	150270
8529	111742	150256
8530	111755	150242
8531	111767	150228
8532	111779	150213
8533	111791	150199
8534	111803	150184
8535	111815	150170
8536	111827	150155
8537	111839	150140
8538	111851	150126
8539	111864	150112
8540	111876	150098
8541	111888	150084
8542	111900	150070
8543	111913	150055
8544	111925	150041
8545	111937	150027
8546	111950	150013
8547	111962	149999
8548	111974	149985
8549	111987	149971
8550	112000	149958
8551	112013	149944
8552	112025	149930
8553	112037	149916
8554	112049	149901
8555	112061	149886
8556	112073	149872
8557	112085	149857
8558	112097	149843
8559	112110	149829
8560	112122	149815
8561	112134	149801
8562	112147	149787
8563	112160	149774
8564	112172	149760
8565	112184	149745
8566	112196	149731
8567	112209	149717
8568	112221	149703
8569	112255	149717
8570	112275	149714
8571	112293	149706
8572	112309	149697
8573	112324	149687
8574	112340	149678
8575	112354	149665
8576	112366	149651
8577	112382	149643
8578	112404	149641
8579	112424	149637
8580	112440	149628
8581	112459	149622
8582	112472	149609
8583	112492	149605
8584	112507	149594
8585	112527	149590
8586	112541	149578
8587	112554	149565
8588	112567	149553
8589	112581	149540
8590	112598	149532
8591	112611	149519
8592	112626	149508
8593	112640	149496
8594	112654	149484
8595	112667	149471
8596	112680	149458
8597	112693	149445
8598	112710	149437
8599	112725	149426
8600	112742	149418
8601	112755	149405
8602	112768	149392
8603	112780	149378
8604	112793	149364
8605	112805	149349
8606	112817	149335
8607	112831	149323
8608	112846	149313
8609	112859	149299
8610	112872	149286
8611	112886	149273
8612	112899	149260
8613	112911	149247
8614	112924	149233
8615	112937	149220
8616	112949	149206
8617	112962	149192
8618	112974	149178
8619	112987	149164
8620	113000	149151
8621	113016	149142
8622	113029	149128
8623	113068	149149
8624	113082	149137
8625	113100	149130
8626	113113	149117
8627	113125	149103
8628	113140	149092
8629	113154	149080
8630	113167	149067
8631	113180	149054
8632	113193	149040
8633	113206	149028
8634	113220	149015
8635	113234	149003
8636	113247	148990
8637	113260	148977
8638	113273	148964
8639	113286	148951
8640	113299	148937
8641	113312	148924
8642	113325	148910
8643	113337	148896
8644	113349	148882
8645	113363	148869
8646	113376	148856
8647	113388	148842
8648	113402	148829
8649	113414	148816
8650	113427	148802
8651	113440	148788
8652	113453	148776
8653	113466	148763
8654	113480	148750
8655	113493	148737
8656	113506	148724
8657	113519	148711
8658	113531	148696
8659	113544	148682
8660	113557	148669
8661	113570	148655
8662	113583	148643
8663	113596	148629
8664	113611	148618
8665	113623	148604
8666	113635	148590
8667	113647	148576
8668	113660	148562
8669	113672	148548
8670	113686	148535
8671	113698	148521
8672	113714	148511
8673	113726	148497
8674	113738	148482
8675	113754	148473
8676	113766	148458
8677	113778	148444
8678	113791	148430
8679	113803	148416
8680	113815	148402
8681	113828	148388
8682	113842	148376
8683	113854	148362
8684	113867	148348
8685	113879	148333
8686	113891	148319
8687	113903	148305
8688	113916	148291
8689	113928	148277
8690	113941	148264
8691	113954	148251
8692	113967	148238
8693	113981	148225
8694	113994	148212
8695	114007	148199
8696	114020	148185
8697	114033	148172
8698	114047	148161
8699	114060	148147
8700	114073	148133
8701	114086	148120
8702	114099	148107
8703	114113	148095
8704	114126	148082
8705	114139	148069
8706	114153	148057
8707	114166	148044
8708	114179	148030
8709	114191	148016
8710	114205	148004
8711	114218	147991
8712	114231	147977
8713	114244	147964
8714	114257	147951
8715	114270	147938
8716	114283	147924
8717	114295	147910
8718	114308	147897
8719	114321	147883
8720	114334	147870
8721	114347	147856
8722	114360	147843
8723	114372	147829
8724	114385	147816
8725	114398	147803
8726	114411	147790
8727	114424	147776
8728	114437	147763
8729	114449	147749
8730	114462	147735
8731	114475	147722
8732	114488	147709
8733	114501	147695
8734	114513	147681
8735	114527	147668
8736	114539	147655
8737	114552	147641
8738	114566	147628
8739	114578	147615
8740	114607	147621
8741	114620	147608
8742	114633	147595
8743	114645	147581
8744	114658	147567
8745	114671	147554
8746	114684	147541
8747	114697	147528
8748	114711	147515
8749	114724	147502
8750	114737	147489
8751	114754	147481
8752	114767	147468
8753	114780	147455
8754	114793	147442
8755	114806	147429
8756	114819	147415
8757	114832	147402
8758	114845	147388
8759	114858	147375
8760	114871	147362
8761	114884	147349
8762	114897	147336
8763	114910	147322
8764	114923	147309
8765	114936	147296
8766	114949	147282
8767	114963	147270
8768	114976	147257
8769	114989	147244
8770	115003	147231
8771	115028	147234
8772	115041	147220
8773	115054	147207
8774	115067	147194
8775	115080	147181
8776	115094	147168
8777	115109	147158
8778	115122	147145
8779	115135	147131
8780	115149	147120
8781	115165	147110
8782	115179	147098
8783	115193	147086
8784	115207	147074
8785	115219	147060
8786	115232	147047
8787	115246	147035
8788	115259	147021
8789	115271	147007
8790	115285	146995
8791	115298	146981
8792	115311	146968
8793	115324	146955
8794	115337	146941
8795	115350	146929
8796	115363	146915
8797	115376	146902
8798	115388	146888
8799	115401	146874
8800	115413	146860
8801	115426	146846
8802	115438	146832
8803	115452	146819
8804	115465	146806
8805	115477	146793
8806	115490	146779
8807	115503	146766
8808	115516	146752
8809	115529	146739
8810	115542	146726
8811	115556	146714
8812	115569	146701
8813	115582	146687
8814	115595	146674
8815	115608	146661
8816	115622	146649
8817	115636	146636
8818	115648	146623
8819	115661	146609
8820	115674	146596
8821	115688	146583
8822	115701	146571
8823	115714	146558
8824	115728	146545
8825	115741	146532
8826	115754	146519
8827	115768	146507
8828	115781	146493
8829	115796	146482
8830	115808	146469
8831	115822	146456
8832	115835	146443
8833	115848	146430
8834	115861	146416
8835	115873	146403
8836	115886	146388
8837	115899	146375
8838	115912	146362
8839	115925	146348
8840	115937	146334
8841	115949	146320
8842	115961	146305
8843	115973	146291
8844	115985	146277
8845	115998	146263
8846	116011	146250
8847	116023	146236
8848	116036	146222
8849	116048	146208
8850	116061	146194
8851	116073	146180
8852	116086	146166
8853	116100	146154
8854	116112	146140
8855	116125	146126
8856	116138	146113
8857	116150	146099
8858	116163	146086
8859	116176	146073
8860	116189	146059
8861	116202	146046
8862	116215	146033
8863	116228	146019
8864	116240	146005
8865	116253	145992
8866	116266	145979
8867	116280	145966
8868	116293	145953
8869	116306	145940
8870	116318	145926
8871	116331	145912
8872	116344	145899
8873	116356	145885
8874	116368	145870
8875	116381	145857
8876	116394	145844
8877	116407	145831
8878	116421	145818
8879	116434	145804
8880	116446	145791
8881	116459	145777
8882	116471	145763
8883	116484	145750
8884	116497	145736
8885	116509	145722
8886	116522	145708
8887	116535	145696
8888	116548	145681
8889	116561	145668
8890	116574	145655
8891	116588	145643
8892	116601	145630
8893	116614	145616
8894	116626	145602
8895	116639	145589
8896	116652	145576
8897	116666	145563
8898	116678	145550
8899	116691	145536
8900	116704	145523
8901	116716	145508
8902	116728	145494
8903	116741	145480
8904	116754	145467
8905	116767	145454
8906	116780	145441
8907	116794	145429
8908	116807	145415
8909	116819	145401
8910	116832	145388
8911	116846	145375
8912	116859	145362
8913	116872	145349
8914	116885	145336
8915	116898	145323
8916	116913	145312
8917	116926	145299
8918	116939	145286
8919	116953	145274
8920	116967	145262
8921	116980	145248
8922	116993	145235
8923	117007	145223
8924	117020	145210
8925	117033	145197
8926	117046	145184
8927	117060	145171
8928	117073	145159
8929	117087	145146
8930	117100	145132
8931	117113	145119
8932	117126	145106
8933	117140	145094
8934	117154	145082
8935	117167	145069
8936	117180	145056
8937	117193	145043
8938	117207	145030
8939	117220	145018
8940	117234	145005
8941	117246	144991
8942	117260	144978
8943	117273	144965
8944	117286	144952
8945	117299	144940
8946	117313	144927
8947	117326	144914
8948	117339	144901
8949	117352	144887
8950	117365	144873
8951	117378	144860
8952	117391	144847
8953	117404	144834
8954	117417	144821
8955	117429	144807
8956	117443	144794
8957	117456	144781
8958	117469	144768
8959	117482	144755
8960	117494	144741
8961	117508	144728
8962	117521	144715
8963	117534	144701
8964	117547	144688
8965	117560	144675
8966	117573	144662
8967	117586	144649
8968	117598	144635
8969	117611	144621
8970	117624	144607
8971	117636	144594
8972	117649	144580
8973	117662	144567
8974	117675	144554
8975	117688	144541
8976	117701	144527
8977	117713	144512
8978	117725	144499
8979	117738	144485
8980	117751	144472
8981	117765	144459
8982	117777	144445
8983	117789	144431
8984	117802	144418
8985	117815	144404
8986	117829	144392
8987	117841	144378
8988	117853	144364
8989	117866	144350
8990	117879	144336
8991	117891	144322
8992	117904	144309
8993	117917	144296
8994	117929	144281
8995	117941	144267
8996	117954	144253
8997	117967	144240
8998	117979	144226
8999	117992	144213
9000	118005	144199
9001	118018	144186
9002	118031	144173
9003	118044	144160
9004	118057	144146
9005	118069	144132
9006	118082	144118
9007	118094	144104
9008	118107	144091
9009	118120	144077
9010	118132	144064
9011	118146	144051
9012	118159	144038
9013	118172	144024
9014	118184	144011
9015	118197	143996
9016	118209	143983
9017	118222	143969
9018	118235	143956
9019	118248	143943
9020	118261	143930
9021	118274	143917
9022	118287	143903
9023	118300	143890
9024	118313	143876
9025	118325	143863
9026	118338	143849
9027	118351	143835
9028	118364	143822
9029	118376	143808
9030	118389	143794
9031	118401	143781
9032	118414	143767
9033	118427	143754
9034	118441	143741
9035	118453	143727
9036	118466	143714
9037	118478	143700
9038	118491	143687
9039	118504	143673
9040	118517	143660
9041	118530	143646
9042	118542	143632
9043	118555	143619
9044	118567	143605
9045	118580	143591
9046	118592	143577
9047	118605	143564
9048	118618	143550
9049	118630	143536
9050	118643	143523
9051	118656	143509
9052	118668	143495
9053	118680	143481
9054	118693	143467
9055	118705	143452
9056	118717	143438
9057	118729	143424
9058	118741	143410
9059	118753	143395
9060	118766	143381
9061	118778	143367
9062	118790	143353
9063	118803	143339
9064	118815	143325
9065	118828	143312
9066	118840	143298
9067	118853	143284
9068	118865	143270
9069	118878	143257
9070	118891	143243
9071	118903	143229
9072	118916	143216
9073	118929	143203
9074	118942	143189
9075	118954	143175
9076	118967	143161
9077	118979	143148
9078	118992	143134
9079	119005	143121
9080	119018	143108
9081	119030	143093
9082	119042	143079
9083	119055	143065
9084	119068	143052
9085	119080	143037
9086	119092	143023
9087	119105	143010
9088	119117	142996
9089	119130	142982
9090	119142	142968
9091	119155	142954
9092	119167	142941
9093	119180	142928
9094	119193	142914
9095	119205	142900
9096	119218	142886
9097	119230	142872
9098	119243	142858
9099	119256	142845
9100	119268	142831
9101	119280	142817
9102	119292	142802
9103	119305	142788
9104	119319	142776
9105	119331	142762
9106	119343	142748
9107	119355	142734
9108	119368	142720
9109	119381	142707
9110	119394	142694
9111	119407	142680
9112	119419	142666
9113	119432	142652
9114	119444	142638
9115	119457	142626
9116	119470	142612
9117	119482	142597
9118	119494	142583
9119	119506	142569
9120	119518	142555
9121	119530	142540
9122	119542	142526
9123	119555	142512
9124	119567	142498
9125	119580	142484
9126	119592	142470
9127	119605	142456
9128	119617	142442
9129	119629	142428
9130	119642	142414
9131	119654	142401
9132	119667	142387
9133	119679	142373
9134	119692	142359
9135	119704	142345
9136	119716	142331
9137	119728	142317
9138	119740	142302
9139	119752	142288
9140	119766	142275
9141	119779	142262
9142	119791	142248
9143	119804	142235
9144	119817	142221
9145	119829	142207
9146	119842	142193
9147	119854	142180
9148	119866	142165
9149	119878	142151
9150	119891	142138
9151	119904	142124
9152	119916	142110
9153	119928	142095
9154	119941	142082
9155	119953	142068
9156	119967	142055
9157	119979	142041
9158	119991	142027
9159	120004	142013
9160	120016	141999
9161	120028	141985
9162	120041	141972
9163	120053	141958
9164	120066	141944
9165	120079	141931
9166	120092	141917
9167	120104	141904
9168	120118	141891
9169	120131	141878
9170	120144	141865
9171	120157	141851
9172	120170	141838
9173	120182	141824
9174	120195	141810
9175	120208	141798
9176	120222	141785
9177	120235	141772
9178	120248	141759
9179	120261	141745
9180	120273	141731
9181	120285	141717
9182	120297	141703
9183	120310	141689
9184	120322	141675
9185	120335	141662
9186	120348	141648
9187	120361	141635
9188	120373	141621
9189	120385	141606
9190	120397	141592
9191	120409	141578
9192	120422	141565
9193	120434	141551
9194	120449	141539
9195	120462	141525
9196	120476	141514
9197	120489	141501
9198	120501	141486
9199	120513	141472
9200	120525	141458
9201	120538	141445
9202	120551	141431
9203	120563	141416
9204	120576	141403
9205	120588	141389
9206	120600	141375
9207	120612	141361
9208	120625	141347
9209	120637	141333
9210	120649	141318
9211	120661	141304
9212	120674	141290
9213	120686	141276
9214	120698	141262
9215	120710	141248
9216	120723	141234
9217	120735	141220
9218	120747	141206
9219	120760	141192
9220	120772	141178
9221	120784	141163
9222	120796	141149
9223	120808	141135
9224	120820	141121
9225	120832	141107
9226	120845	141092
9227	120857	141078
9228	120869	141064
9229	120882	141050
9230	120893	141036
9231	120906	141022
9232	120918	141008
9233	120930	140993
9234	120942	140979
9235	120955	140965
9236	120967	140951
9237	120978	140936
9238	120991	140922
9239	121003	140908
9240	121015	140894
9241	121027	140880
9242	121040	140866
9243	121052	140852
9244	121064	140838
9245	121077	140824
9246	121089	140810
9247	121101	140796
9248	121113	140782
9249	121125	140767
9250	121138	140753
9251	121150	140739
9252	121162	140725
9253	121174	140710
9254	121186	140696
9255	121198	140682
9256	121210	140667
9257	121222	140653
9258	121234	140639
9259	121246	140624
9260	121258	140610
9261	121269	140595
9262	121281	140580
9263	121293	140566
9264	121305	140552
9265	121317	140537
9266	121329	140523
9267	121341	140508
9268	121353	140494
9269	121365	140479
9270	121377	140465
9271	121389	140451
9272	121401	140436
9273	121413	140423
9274	121425	140409
9275	121438	140394
9276	121450	140380
9277	121462	140366
9278	121475	140352
9279	121488	140340
9280	121500	140326
9281	121512	140311
9282	121524	140297
9283	121536	140283
9284	121548	140268
9285	121561	140255
9286	121574	140242
9287	121586	140228
9288	121599	140214
9289	121611	140199
9290	121624	140186
9291	121636	140172
9292	121648	140158
9293	121661	140144
9294	121673	140130
9295	121685	140116
9296	121698	140102
9297	121710	140088
9298	121722	140074
9299	121735	140060
9300	121747	140047
9301	121760	140034
9302	121773	140021
9303	121786	140007
9304	121798	139993
9305	121811	139979
9306	121823	139965
9307	121835	139951
9308	121848	139937
9309	121860	139923
9310	121873	139910
9311	121885	139896
9312	121898	139882
9313	121910	139868
9314	121922	139854
9315	121935	139840
9316	121948	139827
9317	121960	139813
9318	121972	139798
9319	121984	139785
9320	121997	139771
9321	122009	139756
9322	122021	139742
9323	122033	139728
9324	122045	139714
9325	122058	139700
9326	122070	139686
9327	122082	139672
9328	122097	139660
9329	122109	139647
9330	122121	139633
9331	122135	139620
9332	122147	139606
9333	122159	139592
9334	122171	139577
9335	122183	139563
9336	122196	139549
9337	122208	139536
9338	122220	139521
9339	122232	139507
9340	122245	139494
9341	122258	139481
9342	122270	139467
9343	122283	139453
9344	122295	139439
9345	122308	139426
9346	122320	139412
9347	122333	139398
9348	122345	139383
9349	122357	139370
9350	122370	139356
9351	122382	139342
9352	122395	139328
9353	122407	139315
9354	122422	139304
9355	122435	139290
9356	122447	139276
9357	122459	139261
9358	122471	139247
9359	122483	139233
9360	122496	139220
9361	122509	139206
9362	122521	139192
9363	122533	139178
9364	122546	139164
9365	122558	139151
9366	122571	139137
9367	122583	139123
9368	122595	139109
9369	122608	139095
9370	122620	139081
9371	122632	139067
9372	122644	139053
9373	122657	139039
9374	122669	139025
9375	122681	139011
9376	122694	138997
9377	122706	138983
9378	122718	138969
9379	122731	138955
9380	122746	138944
9381	122758	138930
9382	122770	138916
9383	122782	138902
9384	122794	138888
9385	122807	138874
9386	122819	138860
9387	122832	138847
9388	122844	138832
9389	122856	138818
9390	122868	138804
9391	122881	138790
9392	122893	138776
9393	122905	138762
9394	122918	138749
9395	122933	138738
9396	122948	138727
9397	122962	138715
9398	122974	138701
9399	122988	138688
9400	123000	138674
9401	123013	138661
9402	123025	138647
9403	123037	138633
9404	123049	138618
9405	123062	138605
9406	123076	138593
9407	123089	138580
9408	123102	138566
9409	123114	138552
9410	123126	138538
9411	123138	138524
9412	123151	138510
9413	123163	138496
9414	123175	138482
9415	123187	138468
9416	123200	138454
9417	123213	138441
9418	123226	138428
9419	123240	138416
9420	123253	138403
9421	123266	138390
9422	123279	138376
9423	123291	138363
9424	123304	138349
9425	123316	138335
9426	123330	138322
9427	123342	138309
9428	123354	138294
9429	123366	138280
9430	123379	138267
9431	123391	138253
9432	123424	138262
9433	123439	138251
9434	123459	138245
9435	123476	138237
9436	123504	138241
9437	123518	138228
9438	123530	138214
9439	123542	138200
9440	123557	138189
9441	123573	138179
9442	123585	138165
9443	123599	138152
9444	123615	138142
9445	123627	138129
9446	123645	138120
9447	123659	138108
9448	123672	138095
9449	123686	138084
9450	123699	138070
9451	123711	138056
9452	123724	138043
9453	123737	138030
9454	123749	138016
9455	123762	138002
9456	123775	137988
9457	123794	137982
9458	123806	137968
9459	123819	137954
9460	123845	137957
9461	123862	137947
9462	123877	137936
9463	123893	137927
9464	123915	137924
9465	123931	137914
9466	123947	137904
9467	123959	137889
9468	123971	137875
9469	123984	137862
9470	123997	137848
9471	124011	137837
9472	124027	137826
9473	124039	137812
9474	124052	137799
9475	124064	137785
9476	124077	137772
9477	124089	137757
9478	124105	137747
9479	124117	137734
9480	124131	137721
9481	124143	137707
9482	124156	137693
9483	124169	137680
9484	124181	137666
9485	124193	137652
9486	124205	137637
9487	124217	137623
9488	124229	137609
9489	124241	137594
9490	124266	137595
9491	124278	137581
9492	124290	137566
9493	124303	137552
9494	124315	137539
9495	124327	137525
9496	124339	137511
9497	124351	137496
9498	124365	137484
9499	124378	137470
9500	124390	137456
9501	124402	137442
9502	124418	137432
9503	124430	137417
9504	124442	137403
9505	124458	137393
9506	124469	137379
9507	124481	137364
9508	124495	137352
9509	124508	137338
9510	124524	137329
9511	124537	137315
9512	124551	137303
9513	124563	137289
9514	124576	137276
9515	124589	137262
9516	124601	137248
9517	124614	137235
9518	124626	137221
9519	124639	137207
9520	124652	137195
9521	124665	137182
9522	124678	137168
9523	124690	137154
9524	124710	137148
9525	124723	137135
9526	124736	137122
9527	124748	137108
9528	124761	137094
9529	124776	137084
9530	124789	137070
9531	124801	137056
9532	124817	137046
9533	124832	137035
9534	124844	137021
9535	124857	137007
9536	124869	136993
9537	124882	136980
9538	124894	136966
9539	124907	136952
9540	124919	136938
9541	124931	136924
9542	124943	136910
9543	124956	136896
9544	124968	136882
9545	124980	136868
9546	124992	136854
9547	125005	136840
9548	125017	136826
9549	125029	136811
9550	125041	136797
9551	125053	136783
9552	125066	136770
9553	125081	136759
9554	125094	136746
9555	125106	136732
9556	125118	136718
9557	125131	136704
9558	125144	136691
9559	125156	136677
9560	125168	136663
9561	125181	136650
9562	125193	136635
9563	125206	136622
9564	125218	136608
9565	125231	136594
9566	125244	136581
9567	125257	136568
9568	125269	136554
9569	125282	136540
9570	125295	136527
9571	125307	136513
9572	125320	136499
9573	125332	136485
9574	125344	136472
9575	125357	136458
9576	125369	136444
9577	125382	136430
9578	125394	136416
9579	125407	136403
9580	125419	136389
9581	125432	136375
9582	125444	136362
9583	125457	136348
9584	125469	136334
9585	125482	136320
9586	125494	136307
9587	125507	136293
9588	125519	136279
9589	125531	136265
9590	125543	136251
9591	125556	136237
9592	125567	136222
9593	125580	136208
9594	125592	136194
9595	125604	136180
9596	125616	136166
9597	125629	136152
9598	125645	136143
9599	125657	136129
9600	125670	136115
9601	125682	136101
9602	125695	136088
9603	125707	136074
9604	125719	136060
9605	125732	136046
9606	125745	136033
9607	125757	136019
9608	125769	136005
9609	125782	135991
9610	125795	135978
9611	125808	135965
9612	125820	135950
9613	125833	135937
9614	125845	135924
9615	125858	135910
9616	125870	135896
9617	125883	135882
9618	125895	135868
9619	125908	135855
9620	125920	135841
9621	125933	135828
9622	125946	135814
9623	125958	135800
9624	125971	135786
9625	125983	135773
9626	125995	135759
9627	126008	135745
9628	126020	135731
9629	126033	135717
9630	126045	135704
9631	126058	135690
9632	126070	135676
9633	126082	135662
9634	126095	135648
